league,season,date,stage,knockout,decided_by,event_id,home,away,home_id,away_id,home_score,away_score,provider,home_ml,draw_ml,away_ml,over_under,over_odds,under_odds
eng.1,2025,2026-01-03T15:00Z,2025-26-english-premier-league,False,regulation,740795,BHA,BUR,331,379,2,0,DraftKings,-220,350.0,600,2.5,-145.0,115.0
eng.1,2025,2026-01-03T17:30Z,2025-26-english-premier-league,False,regulation,740788,BOU,ARS,349,359,2,3,DraftKings,500,340.0,-190,2.5,-160.0,125.0
eng.1,2025,2026-01-04T12:30Z,2025-26-english-premier-league,False,regulation,740791,LEE,MAN,357,360,1,1,DraftKings,180,230.0,160,2.5,-105.0,-120.0
eng.1,2025,2026-01-04T15:00Z,2025-26-english-premier-league,False,regulation,740786,TOT,SUN,367,366,1,1,DraftKings,-105,240.0,300,2.5,105.0,-135.0
eng.1,2025,2026-01-04T15:00Z,2025-26-english-premier-league,False,regulation,740793,NEW,CRY,361,384,2,0,DraftKings,-145,290.0,400,2.5,-140.0,110.0
eng.1,2025,2026-01-04T15:00Z,2025-26-english-premier-league,False,regulation,740794,EVE,BRE,368,337,2,4,DraftKings,145,220.0,205,2.5,115.0,-145.0
eng.1,2025,2026-01-04T15:15Z,2025-26-english-premier-league,False,regulation,740790,FUL,LIV,370,364,2,2,DraftKings,310,260.0,-110,2.5,-120.0,-110.0
eng.1,2025,2026-01-04T17:30Z,2025-26-english-premier-league,False,regulation,740792,MNC,CHE,382,363,1,1,DraftKings,-215,400.0,500,3.5,-115.0,-110.0
eng.1,2025,2026-01-06T20:00Z,2025-26-english-premier-league,False,regulation,740801,WHU,NFO,371,393,1,2,DraftKings,195,240.0,140,2.5,-125.0,100.0
eng.1,2025,2026-01-07T19:30Z,2025-26-english-premier-league,False,regulation,740797,BOU,TOT,349,367,3,2,DraftKings,115,265.0,220,2.5,-140.0,110.0
eng.1,2025,2026-01-07T19:30Z,2025-26-english-premier-league,False,regulation,740798,BRE,SUN,337,366,3,0,DraftKings,100,220.0,320,2.5,130.0,-165.0
eng.1,2025,2026-01-07T19:30Z,2025-26-english-premier-league,False,regulation,740800,EVE,WOL,368,380,1,1,DraftKings,-115,245.0,350,2.5,100.0,-125.0
eng.1,2025,2026-01-07T19:30Z,2025-26-english-premier-league,False,regulation,740802,FUL,CHE,370,363,2,1,DraftKings,260,255.0,105,2.5,-115.0,-110.0
eng.1,2025,2026-01-07T19:30Z,2025-26-english-premier-league,False,regulation,740803,MNC,BHA,382,331,1,1,DraftKings,-195,360.0,475,3.5,110.0,-140.0
eng.1,2025,2026-01-07T19:30Z,2025-26-english-premier-league,False,regulation,740805,CRY,AVL,384,362,0,0,DraftKings,200,235.0,140,2.5,-120.0,-105.0
eng.1,2025,2026-01-07T20:15Z,2025-26-english-premier-league,False,regulation,740799,BUR,MAN,379,360,2,2,DraftKings,380,280.0,-140,2.5,-120.0,-105.0
eng.1,2025,2026-01-07T20:15Z,2025-26-english-premier-league,False,regulation,740804,NEW,LEE,361,357,4,3,DraftKings,-155,300.0,450,2.5,-125.0,100.0
eng.1,2025,2026-01-08T20:00Z,2025-26-english-premier-league,False,regulation,740796,ARS,LIV,359,364,0,0,DraftKings,-175,320.0,450,2.5,-130.0,100.0
eng.1,2025,2026-01-17T12:30Z,2025-26-english-premier-league,False,regulation,740811,MAN,MNC,360,382,2,0,DraftKings,195,265.0,130,3.5,125.0,-160.0
eng.1,2025,2026-01-17T15:00Z,2025-26-english-premier-league,False,regulation,740808,CHE,BRE,363,337,2,0,DraftKings,-110,270.0,300,2.5,-165.0,130.0
eng.1,2025,2026-01-17T15:00Z,2025-26-english-premier-league,False,regulation,740809,LEE,FUL,357,370,1,0,DraftKings,135,235.0,210,2.5,-110.0,-115.0
eng.1,2025,2026-01-17T15:00Z,2025-26-english-premier-league,False,regulation,740810,LIV,BUR,364,379,1,1,DraftKings,-450,550.0,1100,3.5,135.0,-175.0
eng.1,2025,2026-01-17T15:00Z,2025-26-english-premier-league,False,regulation,740813,SUN,CRY,366,384,2,1,DraftKings,140,215.0,215,2.5,120.0,-155.0
eng.1,2025,2026-01-17T15:00Z,2025-26-english-premier-league,False,regulation,740814,TOT,WHU,367,371,1,2,DraftKings,-120,270.0,310,2.5,-135.0,110.0
eng.1,2025,2026-01-17T17:30Z,2025-26-english-premier-league,False,regulation,740812,NFO,ARS,393,359,0,0,DraftKings,500,290.0,-165,2.5,100.0,-130.0
eng.1,2025,2026-01-18T14:00Z,2025-26-english-premier-league,False,regulation,740815,WOL,NEW,380,361,0,0,DraftKings,360,300.0,-140,2.5,-165.0,130.0
